city,city_development_index,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,relevent_experience_Has relevent experience,enrolled_university_Full time course,enrolled_university_no_enrollment,gender_Female,gender_Male,NEW1,NEW2
114,0.926,0,5,3,4,5,1,5.811140992976701,0.0,1,0,1,1,0,0,0
104,0.924,2,5,10,8,3,4,3.2188758248682006,0.0,0,0,0,1,0,10,20
103,0.92,0,5,22,3,5,1,5.135798437050262,0.0,1,0,1,0,1,0,0
103,0.92,0,5,22,1,5,1,4.499809670330265,0.0,1,0,1,1,0,0,0
162,0.767,0,5,8,7,0,1,5.10594547390058,0.0,1,0,1,0,1,0,0
73,0.754,1,4,4,8,3,1,4.330733340286331,0.0,1,0,1,0,1,4,4
103,0.92,0,5,7,5,3,1,1.0986122886681098,0.0,1,0,1,1,0,0,0
160,0.92,0,5,22,0,5,1,3.4965075614664802,0.0,1,0,1,1,0,0,0
21,0.624,0,5,5,8,3,1,2.5649493574615367,1.0,1,0,0,1,0,0,0
7,0.647,2,5,4,8,3,1,3.58351893845611,0.0,0,1,0,0,1,10,8
103,0.92,0,0,4,4,5,1,2.995732273553991,0.0,0,0,1,1,0,0,0
73,0.754,1,4,2,8,3,2,3.713572066704308,0.0,0,1,0,1,0,4,2
103,0.92,2,5,6,3,5,1,4.61512051684126,0.0,1,0,1,1,0,10,12
159,0.843,0,5,1,8,3,0,3.6888794541139363,1.0,0,1,0,1,0,0,0
165,0.903,0,4,5,4,5,2,4.343805421853684,1.0,1,1,0,1,0,0,0
114,0.926,1,4,4,8,3,0,3.367295829986474,0.0,0,0,1,0,1,4,4
21,0.624,0,5,2,8,3,0,3.6109179126442243,0.0,0,1,0,0,1,0,0
144,0.84,2,5,7,0,1,1,4.605170185988092,0.0,1,0,1,0,1,10,14
21,0.624,1,4,6,8,3,4,5.236441962829949,1.0,0,1,0,1,0,4,6
160,0.92,0,4,14,4,5,1,3.828641396489095,0.0,1,0,1,0,1,0,0
104,0.924,0,5,13,0,5,0,3.8501476017100584,1.0,1,0,1,0,1,0,0
28,0.939,2,5,15,8,3,5,3.7612001156935624,0.0,1,0,1,0,1,10,30
103,0.92,2,5,16,3,5,5,3.367295829986474,0.0,1,0,1,0,1,10,32
103,0.92,0,5,17,4,5,4,5.10594547390058,0.0,1,0,1,0,1,0,0
28,0.939,0,5,7,8,3,2,4.07753744390572,0.0,1,1,0,0,1,0,0
21,0.624,1,4,2,8,3,0,4.605170185988092,1.0,0,0,1,0,1,4,2
77,0.83,4,4,13,2,5,2,0.6931471805599453,0.0,1,0,1,0,1,16,52
103,0.92,2,2,22,5,5,1,4.356708826689592,1.0,1,0,1,0,1,4,44
21,0.624,0,5,3,1,5,0,4.3694478524670215,0.0,1,0,1,0,1,0,0
16,0.91,2,5,10,2,5,1,3.912023005428146,0.0,1,0,1,0,1,10,20
65,0.802,0,5,16,8,3,4,3.1354942159291497,0.0,1,0,1,0,1,0,0
21,0.624,2,5,2,8,3,1,3.6109179126442243,0.0,0,0,1,0,1,10,4
100,0.887,0,4,2,8,3,1,3.1780538303479458,0.0,0,0,1,0,1,0,0
160,0.92,2,5,13,2,4,5,3.332204510175204,0.0,1,0,1,1,0,10,26
64,0.6659999999999999,1,4,4,8,3,1,3.713572066704308,0.0,0,1,0,0,1,4,4
103,0.92,0,5,10,4,5,5,4.8283137373023015,0.0,1,0,1,0,1,0,0
23,0.899,2,2,4,7,0,2,3.970291913552122,0.0,1,0,1,0,1,4,8
103,0.92,2,5,22,3,5,5,3.4657359027997265,0.0,1,0,1,0,1,10,44
21,0.624,0,5,3,4,5,1,3.6375861597263857,1.0,1,0,1,1,0,0,0
61,0.913,1,4,12,8,3,5,4.418840607796598,0.0,0,1,0,0,1,4,12
16,0.91,3,5,10,7,1,1,2.302585092994046,0.0,1,0,1,0,1,15,30
21,0.624,0,5,2,8,5,0,2.3978952727983707,1.0,0,1,0,1,0,0,0
103,0.92,2,2,2,3,2,1,4.02535169073515,0.0,1,0,1,1,0,4,4
73,0.754,0,5,7,8,3,1,3.091042453358316,1.0,1,1,0,0,1,0,0
103,0.92,0,2,3,8,3,1,2.6390573296152584,1.0,0,1,0,0,0,0,0
99,0.915,0,5,4,7,0,1,4.23410650459726,0.0,1,0,1,1,0,0,0
11,0.55,0,5,5,8,3,1,4.927253685157205,0.0,1,0,1,1,0,0,0
16,0.91,2,5,7,7,0,1,3.091042453358316,0.0,1,0,1,0,1,10,14
160,0.92,0,5,22,1,5,1,3.58351893845611,0.0,1,0,1,0,1,0,0
100,0.887,2,5,5,4,3,2,3.4011973816621555,0.0,1,0,1,0,1,10,10
136,0.897,3,5,22,1,4,5,4.007333185232471,0.0,1,0,1,0,1,15,66
120,0.78,0,5,6,1,5,2,5.10594547390058,0.0,1,0,1,0,1,0,0
21,0.624,0,5,3,5,1,1,2.995732273553991,0.0,1,0,1,0,1,0,0
114,0.926,0,5,16,4,1,1,4.897839799950911,0.0,1,0,1,0,1,0,0
75,0.939,1,4,22,3,5,5,4.7535901911063645,0.0,1,0,1,0,1,4,22
21,0.624,0,5,1,7,0,1,2.1972245773362196,1.0,1,0,1,0,1,0,0
75,0.939,0,5,6,8,5,5,3.713572066704308,0.0,1,0,1,0,1,0,0
21,0.624,2,5,6,8,3,1,4.02535169073515,1.0,1,0,1,0,1,10,12
103,0.92,0,5,22,6,5,5,3.8501476017100584,0.0,1,0,0,0,1,0,0
128,0.527,0,5,3,2,4,1,4.127134385045092,1.0,1,0,1,0,1,0,0
84,0.698,2,1,2,1,5,1,4.897839799950911,0.0,1,0,0,0,1,2,4
75,0.939,2,5,20,8,3,1,4.430816798843313,0.0,1,0,1,0,1,10,40
21,0.624,2,5,0,2,5,0,3.6635616461296463,0.0,1,0,1,1,0,10,0
16,0.91,2,5,7,4,0,2,5.327876168789581,0.0,1,0,1,0,1,10,14
21,0.624,0,5,5,4,5,5,3.7612001156935624,1.0,0,0,1,1,0,0,0
138,0.836,0,5,13,8,3,1,2.772588722239781,0.0,0,1,0,1,0,0,0
150,0.698,0,5,2,4,5,1,3.4339872044851463,0.0,0,1,0,0,0,0,0
103,0.92,2,5,13,3,5,1,3.912023005428146,0.0,1,0,1,1,0,10,26
138,0.836,0,5,19,3,5,0,2.5649493574615367,1.0,1,0,1,1,0,0,0
21,0.624,0,5,9,8,3,2,3.332204510175204,0.0,1,0,1,1,0,0,0
21,0.624,0,5,3,8,3,1,4.02535169073515,1.0,0,0,0,1,0,0,0
102,0.804,0,5,22,4,1,1,4.68213122712422,0.0,1,0,1,0,1,0,0
103,0.92,0,2,7,4,5,2,3.1354942159291497,0.0,1,0,1,0,1,0,0
103,0.92,1,4,4,8,3,4,3.5553480614894135,1.0,0,1,0,0,1,4,4
24,0.698,0,5,9,8,3,0,1.6094379124341003,0.0,0,1,0,0,1,0,0
103,0.92,0,5,6,0,0,3,4.060443010546419,0.0,1,0,1,0,1,0,0
103,0.92,0,2,5,1,1,3,4.927253685157205,0.0,1,0,1,1,0,0,0
114,0.926,0,5,5,7,5,2,3.295836866004329,0.0,1,0,0,0,1,0,0
46,0.762,0,5,6,8,3,0,3.091042453358316,0.0,0,1,0,1,0,0,0
103,0.92,0,5,9,3,5,5,2.6390573296152584,1.0,1,0,1,0,1,0,0
114,0.926,1,4,1,4,5,1,2.833213344056216,0.0,0,1,0,1,0,4,1
138,0.836,2,5,22,2,5,2,5.236441962829949,0.0,0,0,1,0,1,10,44
103,0.92,2,5,22,1,5,1,1.6094379124341003,0.0,1,0,1,0,1,10,44
61,0.913,0,5,19,4,5,1,4.454347296253507,0.0,1,0,1,0,1,0,0
103,0.92,1,4,2,8,3,0,4.04305126783455,0.0,0,1,0,0,1,4,2
14,0.698,2,5,11,8,3,2,2.5649493574615367,1.0,1,1,0,1,0,10,22
28,0.939,1,4,2,8,3,0,3.9512437185814275,0.0,0,1,0,0,1,4,2
116,0.743,2,5,7,4,5,2,1.3862943611198906,0.0,1,0,1,1,0,10,14
28,0.939,1,4,2,1,5,1,2.5649493574615367,0.0,0,0,0,0,1,4,2
103,0.92,0,5,5,7,1,2,4.634728988229636,0.0,1,0,1,1,0,0,0
103,0.92,1,4,9,8,3,1,4.07753744390572,0.0,0,1,0,0,1,4,9
103,0.92,4,4,2,0,3,1,4.634728988229636,0.0,0,0,1,0,0,16,8
160,0.92,2,5,0,4,5,1,2.1972245773362196,0.0,0,0,1,0,1,10,0
143,0.74,0,5,17,4,1,2,3.9889840465642745,0.0,1,0,1,0,1,0,0
103,0.92,0,5,22,4,1,3,4.248495242049359,0.0,0,0,1,0,0,0,0
159,0.843,0,5,12,4,5,5,3.5553480614894135,0.0,1,0,1,0,1,0,0
114,0.926,2,5,22,5,5,2,4.04305126783455,1.0,1,0,1,0,1,10,44
175,0.7759999999999999,0,5,2,8,3,0,2.1972245773362196,1.0,0,1,0,0,1,0,0
21,0.624,4,4,0,8,3,0,4.882801922586371,0.0,0,0,1,0,1,16,0
16,0.91,0,5,22,5,5,5,2.4849066497880004,0.0,1,0,1,0,1,0,0
65,0.802,0,5,7,4,5,0,4.007333185232471,0.0,1,1,0,0,1,0,0
104,0.924,0,5,22,8,3,5,2.4849066497880004,1.0,0,0,1,1,0,0,0
97,0.925,0,5,17,1,5,1,3.871201010907891,0.0,1,1,0,0,1,0,0
160,0.92,4,4,3,8,3,0,4.927253685157205,0.0,0,0,1,0,1,16,12
16,0.91,0,5,17,1,5,5,2.995732273553991,0.0,1,0,1,0,1,0,0
103,0.92,0,5,15,1,5,3,4.110873864173311,0.0,1,0,1,0,1,0,0
91,0.691,0,4,6,0,1,1,4.356708826689592,0.0,1,0,1,1,0,0,0
100,0.887,0,5,5,0,4,1,3.5263605246161616,0.0,1,1,0,0,1,0,0
83,0.923,2,2,5,4,5,2,4.382026634673881,0.0,1,0,1,0,1,4,10
103,0.92,0,5,22,4,5,5,3.1780538303479458,0.0,1,0,1,0,1,0,0
90,0.698,2,5,9,4,5,4,3.912023005428146,0.0,1,0,1,0,1,10,18
11,0.55,2,5,15,1,5,3,2.1972245773362196,0.0,1,0,1,0,1,10,30
36,0.893,2,5,22,7,5,1,3.828641396489095,0.0,1,0,1,0,1,10,44
21,0.624,1,4,1,8,3,0,3.332204510175204,1.0,0,0,1,0,1,4,1
53,0.74,0,5,5,8,3,1,5.786897381366708,0.0,0,1,0,0,1,0,0
138,0.836,0,5,16,1,5,4,3.6635616461296463,1.0,1,0,1,0,1,0,0
28,0.939,2,5,19,6,5,5,3.091042453358316,0.0,0,0,1,0,1,10,38
21,0.624,1,4,2,8,3,0,2.833213344056216,0.0,0,0,1,0,1,4,2
21,0.624,0,5,4,8,3,1,4.882801922586371,1.0,0,1,0,0,1,0,0
67,0.855,2,5,22,2,5,2,1.0986122886681098,0.0,1,0,1,0,1,10,44
24,0.698,3,5,19,4,5,1,3.1354942159291497,0.0,1,0,1,0,1,15,57
103,0.92,0,5,22,4,5,5,4.997212273764115,0.0,1,0,1,0,1,0,0
160,0.92,0,0,0,2,5,2,4.718498871295094,1.0,0,0,0,0,0,0,0
21,0.624,0,5,1,4,5,1,1.6094379124341003,1.0,1,0,1,0,1,0,0
21,0.624,0,5,3,8,3,1,5.598421958998375,1.0,1,1,0,0,1,0,0
65,0.802,0,5,7,8,3,0,1.791759469228055,1.0,0,1,0,0,1,0,0
103,0.92,0,5,9,3,5,4,3.332204510175204,0.0,1,0,1,0,1,0,0
103,0.92,0,5,15,3,2,5,3.9318256327243257,0.0,1,0,1,1,0,0,0
23,0.899,0,5,10,5,5,2,5.318119993844216,0.0,1,0,1,1,0,0,0
21,0.624,0,5,6,8,3,1,4.990432586778736,0.0,0,0,1,0,1,0,0
16,0.91,2,5,8,1,5,1,2.302585092994046,0.0,1,0,1,0,1,10,16
11,0.55,0,5,1,4,5,1,4.7535901911063645,1.0,1,0,1,1,0,0,0
21,0.624,0,5,4,3,5,1,3.332204510175204,0.0,0,0,1,1,0,0,0
103,0.92,1,4,4,8,2,1,5.805134968916488,1.0,0,1,0,0,1,4,4
21,0.624,0,5,9,2,5,1,4.6913478822291435,1.0,1,0,1,1,0,0,0
16,0.91,0,5,3,2,5,1,3.9889840465642745,0.0,1,0,1,1,0,0,0
103,0.92,2,5,19,1,1,5,3.6109179126442243,0.0,1,0,1,0,1,10,38
89,0.925,0,5,17,4,5,1,2.0794415416798357,1.0,1,0,1,0,1,0,0
65,0.802,1,4,12,1,5,1,1.3862943611198906,0.0,1,0,1,0,1,4,12
98,0.949,0,5,10,8,3,3,3.295836866004329,0.0,1,1,0,0,1,0,0
67,0.855,1,4,3,8,3,0,3.4339872044851463,0.0,0,0,1,0,1,4,3
103,0.92,0,5,18,3,5,5,3.332204510175204,0.0,1,0,1,0,1,0,0
50,0.8959999999999999,0,5,17,4,5,5,3.6888794541139363,0.0,1,0,1,0,1,0,0
136,0.897,0,5,4,8,3,1,3.091042453358316,0.0,0,1,0,1,0,0,0
21,0.624,0,5,4,1,5,2,3.7612001156935624,0.0,1,1,0,0,1,0,0
21,0.624,0,5,6,1,5,1,4.700480365792417,1.0,1,0,1,1,0,0,0
115,0.789,1,4,15,7,5,1,1.791759469228055,0.0,1,0,1,0,1,4,15
83,0.923,4,4,22,8,3,0,5.375278407684165,0.0,0,0,1,0,1,16,88
103,0.92,2,5,13,4,5,5,3.58351893845611,0.0,1,0,1,0,1,10,26
21,0.624,0,5,5,8,3,1,4.6913478822291435,1.0,1,0,1,1,0,0,0
67,0.855,2,5,22,1,5,2,3.332204510175204,0.0,1,0,1,0,1,10,44
114,0.926,2,5,16,8,3,2,2.5649493574615367,0.0,1,0,1,0,1,10,32
160,0.92,0,5,19,8,3,1,3.332204510175204,1.0,0,0,1,0,1,0,0
9,0.743,0,4,9,0,1,1,4.3694478524670215,0.0,1,0,1,1,0,0,0
103,0.92,0,5,11,7,1,4,4.31748811353631,0.0,0,1,0,0,1,0,0
36,0.893,1,4,18,5,5,5,5.3471075307174685,0.0,1,0,1,1,0,4,18
83,0.923,2,5,22,8,3,5,2.995732273553991,0.0,1,0,1,0,1,10,44
50,0.8959999999999999,0,5,12,5,1,2,4.04305126783455,0.0,1,0,1,0,1,0,0
114,0.926,1,4,5,1,5,1,4.7535901911063645,0.0,1,1,0,0,1,4,5
103,0.92,2,5,17,1,5,4,0.6931471805599453,1.0,1,0,1,0,1,10,34
100,0.887,3,5,6,0,5,4,4.219507705176107,0.0,1,0,1,0,1,15,18
67,0.855,0,5,4,5,5,4,5.0238805208462765,0.0,1,1,0,1,0,0,0
91,0.691,0,5,15,0,5,1,3.8066624897703196,1.0,1,0,1,0,1,0,0
103,0.92,0,5,22,0,5,5,3.8501476017100584,0.0,1,0,1,0,1,0,0
158,0.7659999999999999,1,4,1,8,3,0,4.418840607796598,1.0,0,0,1,0,1,4,1
21,0.624,0,5,4,2,5,1,3.8501476017100584,1.0,1,0,1,1,0,0,0
16,0.91,0,5,22,0,5,2,5.062595033026967,0.0,1,0,1,0,1,0,0
16,0.91,2,5,2,8,4,2,3.912023005428146,0.0,0,1,0,1,0,10,4
13,0.8270000000000001,2,5,22,4,1,1,2.1972245773362196,0.0,1,0,1,0,1,10,44
103,0.92,0,5,22,2,4,5,3.258096538021482,0.0,1,0,1,0,1,0,0
103,0.92,0,5,9,4,5,1,4.836281906951478,0.0,1,0,1,0,1,0,0
90,0.698,0,5,9,4,3,0,4.007333185232471,0.0,0,1,0,0,1,0,0
48,0.493,0,5,4,8,3,2,2.8903717578961645,0.0,0,0,1,0,1,0,0
16,0.91,3,5,7,2,4,1,4.394449154672439,0.0,1,0,1,1,0,15,21
128,0.527,0,5,17,7,5,0,3.1780538303479458,0.0,1,0,1,0,1,0,0
103,0.92,0,5,22,5,5,5,2.995732273553991,0.0,1,0,1,0,1,0,0
165,0.903,0,5,22,0,5,1,3.5553480614894135,0.0,1,0,1,0,1,0,0
160,0.92,0,5,6,8,3,1,3.7612001156935624,1.0,1,0,0,0,1,0,0
61,0.913,0,5,4,7,5,2,2.4849066497880004,0.0,1,0,1,0,1,0,0
21,0.624,2,5,20,3,5,1,3.295836866004329,1.0,0,1,0,1,0,10,40
16,0.91,0,5,12,4,5,1,4.584967478670572,0.0,1,0,1,0,1,0,0
16,0.91,0,2,10,3,5,3,3.367295829986474,0.0,1,0,1,0,1,0,0
21,0.624,0,5,1,8,5,0,4.219507705176107,1.0,1,0,1,0,1,0,0
83,0.923,0,5,4,1,5,2,4.804021044733257,0.0,1,0,1,1,0,0,0
114,0.926,1,4,4,3,5,0,3.4011973816621555,0.0,0,1,0,0,1,4,4
11,0.55,1,4,2,8,3,0,4.543294782270004,1.0,0,0,1,1,0,4,2
115,0.789,1,4,0,8,5,0,2.70805020110221,0.0,0,0,1,1,0,4,0
103,0.92,0,5,12,3,5,2,2.3978952727983707,0.0,1,1,0,0,1,0,0
123,0.738,0,5,9,8,3,4,4.007333185232471,1.0,0,0,0,0,1,0,0
16,0.91,3,5,22,8,3,1,3.8918202981106265,0.0,1,0,1,0,1,15,66
136,0.897,2,5,22,3,5,5,2.995732273553991,1.0,1,0,1,1,0,10,44
103,0.92,0,5,22,4,5,1,3.784189633918261,0.0,1,0,1,0,1,0,0
103,0.92,2,5,8,4,5,1,2.772588722239781,0.0,1,0,1,1,0,10,16
100,0.887,0,5,17,4,3,5,3.1354942159291497,1.0,1,0,1,1,0,0,0
70,0.698,0,5,3,7,3,1,3.784189633918261,0.0,0,0,1,0,1,0,0
75,0.939,0,4,22,1,5,3,4.04305126783455,0.0,1,0,1,0,1,0,0
136,0.897,2,5,14,2,5,1,2.70805020110221,0.0,1,0,1,0,1,10,28
11,0.55,2,5,7,0,5,2,3.8066624897703196,1.0,1,0,0,0,1,10,14
64,0.6659999999999999,0,5,15,1,5,5,5.793013608384144,0.0,1,0,0,0,1,0,0
103,0.92,0,4,11,8,3,5,4.30406509320417,0.0,0,0,1,0,1,0,0
103,0.92,0,5,14,1,5,1,3.4011973816621555,0.0,1,0,1,0,1,0,0
65,0.802,0,5,8,8,3,2,2.833213344056216,0.0,1,0,1,0,1,0,0
103,0.92,0,2,13,8,3,5,5.420534999272286,0.0,0,0,1,0,1,0,0
71,0.884,2,2,5,4,5,1,3.4657359027997265,0.0,1,0,1,1,0,4,10
21,0.624,0,5,2,8,3,0,4.406719247264253,0.0,0,1,0,0,1,0,0
134,0.698,0,5,5,8,3,1,4.912654885736052,1.0,0,1,0,0,1,0,0
21,0.624,0,5,7,3,5,1,4.68213122712422,1.0,1,0,1,0,1,0,0
138,0.836,1,4,6,8,3,0,4.68213122712422,0.0,0,1,0,0,1,4,6
21,0.624,0,5,5,8,3,0,4.5217885770490405,0.0,0,1,0,0,1,0,0
65,0.802,0,5,5,5,5,4,4.189654742026425,0.0,1,0,1,1,0,0,0
16,0.91,2,2,0,4,0,1,1.791759469228055,0.0,1,0,1,1,0,4,0
21,0.624,0,3,3,0,3,1,4.356708826689592,1.0,1,1,0,1,0,0,0
11,0.55,2,5,2,7,3,1,3.58351893845611,1.0,1,0,1,1,0,10,4
91,0.691,0,5,3,0,5,1,4.51085950651685,0.0,1,1,0,1,0,0,0
23,0.899,0,5,16,2,5,0,1.6094379124341003,0.0,1,0,1,0,1,0,0
65,0.802,0,5,19,7,5,3,2.70805020110221,0.0,1,0,1,0,1,0,0
11,0.55,0,5,7,4,5,2,2.8903717578961645,1.0,1,0,1,0,1,0,0
114,0.926,1,4,18,1,5,2,1.791759469228055,0.0,1,0,1,0,1,4,18
21,0.624,0,5,5,6,5,2,1.3862943611198906,0.0,1,1,0,1,0,0,0
114,0.926,2,5,22,4,5,4,3.7612001156935624,0.0,1,0,1,1,0,10,44
114,0.926,2,5,22,1,5,5,4.51085950651685,0.0,1,0,1,0,1,10,44
71,0.884,2,5,2,6,5,0,5.159055299214529,1.0,1,0,1,1,0,10,4
103,0.92,0,5,7,3,5,1,4.02535169073515,0.0,1,0,1,0,1,0,0
128,0.527,0,3,4,3,5,1,3.6635616461296463,1.0,1,0,1,0,1,0,0
160,0.92,0,2,2,5,5,2,4.430816798843313,0.0,0,0,1,0,1,0,0
103,0.92,2,5,6,7,3,2,2.70805020110221,0.0,1,0,1,1,0,10,12
46,0.762,0,5,9,8,3,1,3.9889840465642745,1.0,1,0,0,1,0,0,0
103,0.92,0,5,7,7,2,1,3.295836866004329,0.0,1,1,0,0,1,0,0
21,0.624,0,5,4,0,0,1,2.302585092994046,0.0,1,1,0,0,1,0,0
23,0.899,0,5,9,4,1,2,3.9512437185814275,0.0,1,0,1,0,1,0,0
21,0.624,0,5,9,8,3,1,2.5649493574615367,1.0,0,0,1,1,0,0,0
103,0.92,0,5,2,1,5,1,5.7430031878094825,0.0,1,0,1,0,1,0,0
136,0.897,2,5,6,4,5,4,2.772588722239781,0.0,1,0,0,0,1,10,12
114,0.926,1,4,22,7,5,0,2.4849066497880004,0.0,1,0,1,0,1,4,22
103,0.92,2,5,17,7,0,1,3.970291913552122,0.0,1,0,1,0,1,10,34
11,0.55,0,5,0,8,3,1,4.454347296253507,1.0,0,1,0,0,1,0,0
16,0.91,2,5,22,2,5,3,3.1780538303479458,0.0,1,0,1,0,1,10,44
23,0.899,0,5,15,5,4,5,3.295836866004329,0.0,1,0,0,0,1,0,0
103,0.92,0,5,3,1,5,1,4.060443010546419,0.0,1,0,1,1,0,0,0
138,0.836,2,5,12,2,5,2,3.6888794541139363,0.0,1,0,1,0,1,10,24
165,0.903,2,5,6,8,3,1,2.8903717578961645,0.0,1,0,1,0,1,10,12
28,0.939,2,5,5,0,5,1,4.007333185232471,1.0,1,0,1,0,1,10,10
11,0.55,0,5,16,7,0,2,3.4011973816621555,1.0,1,1,0,0,1,0,0
103,0.92,0,5,2,7,5,1,4.04305126783455,0.0,0,1,0,1,0,0,0
103,0.92,0,5,10,3,5,1,3.044522437723423,0.0,1,0,1,0,1,0,0
103,0.92,0,5,6,8,5,0,4.02535169073515,0.0,0,1,0,0,1,0,0
16,0.91,0,4,14,4,5,5,4.7535901911063645,1.0,0,0,1,1,0,0,0
16,0.91,0,5,7,8,3,1,3.8066624897703196,0.0,1,0,1,0,1,0,0
40,0.7759999999999999,2,5,10,1,5,1,3.091042453358316,0.0,1,0,1,0,1,10,20
103,0.92,0,5,22,1,5,1,2.4849066497880004,0.0,0,0,1,1,0,0,0
103,0.92,0,5,8,5,5,2,5.703782474656201,0.0,1,0,1,1,0,0,0
65,0.802,1,4,8,4,3,0,2.4849066497880004,0.0,1,1,0,0,1,4,8
103,0.92,2,2,19,0,3,3,4.31748811353631,1.0,1,0,1,0,1,4,38
103,0.92,1,4,2,8,5,0,5.0106352940962555,0.0,0,0,1,0,1,4,2
103,0.92,0,5,11,5,3,2,3.713572066704308,0.0,1,0,1,1,0,0,0
103,0.92,0,5,12,2,5,5,4.204692619390966,0.0,1,0,1,0,1,0,0
40,0.7759999999999999,0,5,22,8,3,4,4.499809670330265,0.0,1,0,1,0,1,0,0
21,0.624,0,5,6,3,5,1,2.5649493574615367,0.0,1,0,1,0,1,0,0
160,0.92,0,5,7,6,4,5,3.912023005428146,0.0,1,0,1,0,1,0,0
16,0.91,0,5,22,4,5,1,4.276666119016055,0.0,1,0,1,0,1,0,0
21,0.624,0,5,3,4,1,2,4.060443010546419,1.0,1,0,1,0,1,0,0
103,0.92,0,5,12,4,5,1,5.327876168789581,0.0,0,0,1,0,0,0,0
159,0.843,2,5,8,3,5,1,2.6390573296152584,0.0,1,0,1,0,1,10,16
103,0.92,0,5,3,4,1,1,4.770684624465665,0.0,1,1,0,0,1,0,0
80,0.847,1,4,2,8,3,1,1.9459101490553132,0.0,0,1,0,0,1,4,2
103,0.92,0,4,17,2,5,2,3.828641396489095,0.0,1,0,1,1,0,0,0
100,0.887,2,1,0,8,3,1,5.0106352940962555,1.0,0,0,1,1,0,2,0
10,0.895,0,5,3,0,5,0,3.4965075614664802,0.0,1,0,0,0,1,0,0
136,0.897,0,0,14,8,3,2,3.1780538303479458,0.0,1,0,1,0,1,0,0
21,0.624,0,5,0,7,2,1,2.302585092994046,0.0,1,0,1,1,0,0,0
103,0.92,0,5,22,2,5,5,4.382026634673881,0.0,1,0,1,0,1,0,0
16,0.91,0,5,6,8,3,0,2.6390573296152584,0.0,0,1,0,0,1,0,0
160,0.92,1,4,2,7,5,1,2.995732273553991,0.0,0,1,0,0,1,4,2
21,0.624,0,5,6,0,5,1,3.871201010907891,1.0,1,0,1,1,0,0,0
21,0.624,2,5,7,4,5,2,4.68213122712422,1.0,1,0,1,1,0,10,14
73,0.754,0,5,8,8,3,5,3.784189633918261,1.0,0,1,0,0,1,0,0
103,0.92,2,5,11,1,5,1,1.791759469228055,0.0,1,0,1,0,1,10,22
103,0.92,0,5,6,5,5,2,3.1354942159291497,1.0,1,1,0,0,1,0,0
16,0.91,4,4,2,8,3,0,2.4849066497880004,0.0,0,0,1,0,1,16,8
103,0.92,0,5,22,3,5,5,2.6390573296152584,0.0,1,0,1,0,1,0,0
103,0.92,0,5,18,3,5,2,2.4849066497880004,0.0,1,0,1,0,1,0,0
160,0.92,0,5,5,8,3,1,3.4339872044851463,1.0,1,0,1,0,1,0,0
16,0.91,0,5,18,8,3,1,4.248495242049359,0.0,1,0,1,0,1,0,0
16,0.91,2,5,11,3,5,2,4.356708826689592,0.0,1,0,1,0,1,10,22
80,0.847,0,5,13,4,3,2,4.6443908991413725,0.0,1,0,1,1,0,0,0
73,0.754,0,5,14,2,5,5,4.04305126783455,0.0,1,0,1,0,1,0,0
143,0.74,0,5,22,8,3,1,2.4849066497880004,0.0,0,0,1,0,1,0,0
145,0.555,0,5,2,4,5,1,4.976733742420574,0.0,1,0,1,0,1,0,0
31,0.807,0,5,22,8,3,1,3.6109179126442243,0.0,1,0,1,0,1,0,0
16,0.91,0,0,12,3,5,4,4.07753744390572,0.0,1,0,1,0,1,0,0
103,0.92,0,5,22,8,4,5,4.127134385045092,1.0,1,0,1,0,1,0,0
67,0.855,3,5,14,2,4,2,4.941642422609304,0.0,0,1,0,1,0,15,42
114,0.926,0,5,5,0,5,4,4.418840607796598,0.0,1,0,1,1,0,0,0
138,0.836,0,5,11,2,5,1,4.564348191467836,0.0,1,0,1,0,1,0,0
102,0.804,0,5,22,4,5,1,3.6109179126442243,0.0,1,0,1,0,1,0,0
120,0.78,0,5,16,4,5,5,3.332204510175204,1.0,0,0,1,0,1,0,0
21,0.624,0,5,2,4,5,1,3.912023005428146,0.0,1,0,1,0,1,0,0
103,0.92,0,5,7,0,5,4,3.6109179126442243,1.0,1,1,0,0,1,0,0
21,0.624,0,5,2,8,3,0,3.4339872044851463,1.0,0,1,0,0,1,0,0
28,0.939,3,5,22,2,4,5,5.081404364984463,0.0,1,0,1,0,1,15,66
16,0.91,2,5,18,8,3,5,4.007333185232471,0.0,0,0,1,0,1,10,36
102,0.804,0,5,7,8,3,1,4.174387269895637,1.0,1,0,1,0,1,0,0
103,0.92,0,5,3,4,4,1,5.4116460518550396,0.0,0,1,0,0,1,0,0
23,0.899,2,5,22,5,5,5,3.8066624897703196,0.0,1,0,1,0,1,10,44
100,0.887,0,5,6,8,3,5,3.9318256327243257,1.0,1,0,1,0,1,0,0
116,0.743,1,4,2,8,3,0,3.9889840465642745,0.0,0,1,0,0,1,4,2
16,0.91,0,5,9,5,5,1,3.9318256327243257,0.0,1,0,1,0,1,0,0
71,0.884,0,5,9,3,5,4,2.995732273553991,0.0,0,0,1,0,1,0,0
16,0.91,0,5,13,0,5,5,4.248495242049359,0.0,1,0,1,0,1,0,0
114,0.926,2,5,18,1,5,2,2.4849066497880004,0.0,1,0,1,0,1,10,36
21,0.624,0,5,7,1,5,1,3.871201010907891,1.0,1,0,1,0,1,0,0
